"OTUID"	"AD1"	"AD4"	"AD5"	"AD6"	"AD7"	"AD8"	"AP2"	"AP3"	"AP4"	"AP5"	"AP6"	"AP7"	"CON1"	"CON3"	"CON4"	"CON5"	"CON6"	"CON8"	"Taxon"	"Confidence"
"4b2cc6806d84fe7aa0a80569014c09f7"	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.95352723
"4c2da45e460a2cb09b961edc7cdd3bb2"	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured"	0.721954539
"4c58adf77739e2e77c30556ea55b2d32"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999948
"4d24f63a4ee56e1d36b9143f8609c04e"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.97520626
"4dfe3eb93ed9776d8ea7e0681ed1f9b6"	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	5	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.997747474
"4e2630b73e34af7d8844ba855211b1a0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.80560339
"4e59c0041d4c780cbee9e361beb8fca2"	0	103	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999803926
"4e5dbd89de2ddd68d6e4d327717bb6c6"	27	0	0	0	12	0	10	26	22	10	0	8	8	9	10	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.8770621
"4ee9c1b57eb6f789cb2d57c4cb2f783f"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.967076439
"4f766035212579d0ea8e0b1b795ed8bf"	0	0	0	0	0	8	0	0	0	0	27	0	23	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999964259
"4f7c3af6e8663b0870f0ed5d16d9e49a"	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	30	0	0	"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_schaedleri"	0.83925071
"4f8f23e3992e5e15e8033515108217de"	0	0	0	142	95	0	0	0	0	154	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli"	1
"5033b6951462e70ee6301ce9c9ebe8c5"	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986564
"50be19a8d2830242681ea095a3b01b5a"	0	0	22	0	0	0	0	0	0	0	0	10	30	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986397
"5105f91b1b28ae7ee4dafb34c84c8fff"	0	0	33	0	0	0	38	59	27	0	0	0	0	0	0	0	0	68	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.773657159
"510b4a5f48086701416ab699f4056bad"	0	0	59	56	105	24	17	66	57	67	71	28	0	139	0	13	0	76	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.872453431
"512898f314cce3e1e8a8323c36fef6e1"	0	0	0	0	0	0	0	61	0	38	17	156	0	0	0	112	0	115	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999986194
"51b3e51d2d8fd6795294c65064c93eec"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999993134
"51dbca22f7469bb00e4379845bc1fb83"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.715251341
"51e2f60e2e3871c998d391de0caac8bf"	0	0	0	0	33	0	0	0	0	90	23	0	0	0	0	0	0	35	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999596
"5201655aa9cf2f7ace465410a878f312"	0	0	0	0	0	0	0	0	19	0	0	47	32	11	24	9	10	14	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999679
"531ab4c63ec669ee00972774562309de"	0	0	56	83	77	84	60	104	96	154	120	61	0	59	38	21	39	25	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999998955
"536c260407b5480c266a72004a8c6ccd"	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis; s__uncultured_bacterium"	0.844530534
"547f80f193a2881abc9f7026b92ad352"	620	746	379	541	411	848	459	690	570	261	1493	740	1001	3453	251	937	941	3216	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.99999993
"55569d0a471f84ff78ebf6cd42f083bf"	47	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Incertae_Sedis"	0.999752298
"56ccacfbbe8f56be55f3740e1f106abe"	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	33	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium"	0.733724697
"571f85b5db8d7d352c500e3097160aa1"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.998122231
"574947bc3b2c96ddd1c1752046ba01eb"	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__[Clostridium]_leptum"	0.856663126
"574b5592d3f088b14174abd838866651"	0	0	0	0	19	0	0	41	29	0	19	0	0	54	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999853142
"57a2780152d4c79535f9c71d21c87db8"	31	0	0	0	55	8	0	0	0	59	19	14	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.894353977
"58038055caa314c384db91ebb63e2902"	38	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999998063
"5848f6c0f80056b2150a449b5f38b3bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998951531
"5869a42e31899d7780629f0716109cf5"	43	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999468561
"58cb1f714adaedf60dd49adf273eaf59"	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995134
"593d065c43a666a4107f3b14d3181bfe"	0	0	0	0	0	0	0	0	0	0	0	0	0	14	109	24	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999991142
"594e2d8eb1e556986abce909e8b09ffc"	0	0	24	0	0	0	25	13	0	0	15	0	0	8	13	0	0	15	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999983249
"59d1a85628793ccb23ab44f255226b15"	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.735292226
"5ac019b3b36d7a79722a10ab043c4bef"	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__uncultured_bacterium"	0.996355605
"5c33db7c460ec1200192e97fda0dbb2e"	0	5	0	0	0	0	6	16	7	0	2	6	10	7	5	9	4	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group; s__unidentified"	0.996616759
"5c47bef8f5da9056d79608d94aec1606"	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.997717461
"5cbf0b2efd8f80a169ab74ad33079e39"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999920014
"5cccb749e8c283919cc185f2e25c8565"	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999737488
"5d06951cab74f080ed1f8581c7cbfdf6"	0	0	0	0	12	0	0	24	15	21	6	6	20	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified"	0.978945946
"5d2f0d410604218eab1553c0ba95e87b"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium"	0.851758704
"5d3041aa731be2695ce5893b43076e02"	0	15	0	0	0	0	0	7	10	5	0	7	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__uncultured_bacterium"	0.867296626
"5dd973a030569248ca96ad682787eeb0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__unidentified"	0.758599057
"5e17a5cb4962111829d5a3162b84253a"	0	0	0	0	0	0	0	0	41	0	0	6	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured"	0.962130007
"5e59e92b5203cf88b45515feb4dd90a1"	0	0	11	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group; s__unidentified"	0.966390642
"5e61e1707fb2129594d211ba454470e4"	0	0	0	0	0	0	0	0	0	0	0	0	33	0	34	0	0	45	"d__Bacteria; p__Deferribacterota; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__Mucispirillum_schaedleri"	0.889975674
"5ed5a1891a09adf426bf256d58494dc8"	0	0	0	0	0	12	22	0	0	0	0	0	0	0	91	50	24	86	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356; s__uncultured_bacterium"	0.820044442
"5f5ca726fd3f6d6e6a1b3f6811443574"	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999383
"5fb94f804715b4d90f191c413efef44e"	0	0	35	165	49	73	0	0	0	0	72	24	71	0	256	1146	104	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum"	0.99999999
"5fc6f86d85f03ca7537c25730cfcf460"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356"	0.92074569
"5fc798b1df3bcda5e68c5d88d8d39402"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999985766
"600c9f3de23a5834c65cdf6b56a7c81d"	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999539226
"6010509f0fb5b3456410405a3ab013bd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999815702
"605c17c16f33905999869770413b1a8f"	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.99999998
"6166cd8b69d6af6ba6e209d4d4f839eb"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.995966063
"6216ac91ccb6fcb35c42af895d76fca3"	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999984353
"6260bcc30e89c8a76a19a1856119c587"	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.875213549
"633986f25dacddd71be7f93667c0698e"	14	7	0	0	0	0	0	5	0	7	0	0	23	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.999847413
"63a54eea7fab6fa833b58a42c8ebf1f8"	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999796726
"63afd5222bbcd2d49e083f44f9da3aba"	0	0	25	0	0	0	0	0	15	0	0	0	0	0	25	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998415061
"64849bcfdeafe20a484dacaa977328b3"	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	37	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__uncultured; s__uncultured_bacterium"	0.851478303
"64ec23bbacc27e5722f89417bb862c68"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.886141746
"654c629392a9dc666b681833938d785c"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes"	0.999643622
"6653c92dc7618280b132aeae2a9291cc"	0	22	14	0	0	0	0	10	13	7	0	17	24	0	31	0	0	10	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Tuzzerella; s__uncultured_bacterium"	0.870395217
"666fefaeb47f3141846c043009098eb6"	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__Lachnospiraceae_bacterium"	0.745516584
"668316497189c0c158711815de76dec2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014; s__uncultured_Clostridiales"	0.882039948
"683aada938c65b71b6f281012d0d257b"	0	0	0	27	34	62	53	120	138	80	69	35	13	90	0	0	39	62	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_organism"	0.93267598
"68d030b7e708ecc13d8f3cec5de977a4"	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_UCG-014; f__Clostridia_UCG-014; g__Clostridia_UCG-014"	0.999999605
"68f8f7604872a6d4fed9b2b43064aee4"	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.841349366
"68fa6eb93675602681b474cb0ce9048b"	0	0	50	0	0	0	0	0	8	0	0	0	0	0	17	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium"	0.999975679
"692908d9e8dc244214e861f18774ffb2"	35	18	0	0	17	8	0	0	0	0	0	14	11	0	26	0	0	35	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.99997943
"694f413b53b76692d2bf1cd02091399c"	111	5	46	57	30	47	747	446	726	420	1491	427	73	0	3389	1148	1084	92	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_intestinalis"	0.970974455
"6b34d59835b77db6bc62c89c1eabde0b"	0	0	0	0	0	0	0	0	0	0	0	0	7	34	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Monoglobales; f__Monoglobaceae; g__Monoglobus"	0.956465992
"6b92c0dfde94e01d7eb99d2054c77497"	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999886528
"6bf2840673de7a07c6136b4d66f9d325"	0	0	0	0	0	10	0	0	0	0	0	0	0	0	57	117	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.801907807
"6c1bfd075db534f844351ffc0b8d4f6a"	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.731910884
"6c31248aab400bbb31133caffa277913"	15	58	0	0	15	0	0	0	26	23	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Colidextribacter"	0.82977708
"6cb3f6fd935a831537c9052b9a4284e2"	0	18	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.997983243
"6d26cf14a267d2be14f2c5c6524e3f84"	51	0	33	0	0	7	6	14	26	17	0	25	15	15	10	12	12	11	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998921211
"6d94ad7799a01df0a525a125c6246f7e"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group"	0.859080947
"6de89a7f3f4c4935de7823e5729416f4"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.965550684
"6ded34f7b682053ff5b9b7e4ef929a22"	0	0	0	88	0	0	0	0	12	0	0	29	30	0	29	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999995204
"6e019166f485dbd32194a2d44edc4df1"	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.989909146
"6e408cc3ba68e93a8d2a36d67381d445"	0	0	342	128	106	106	125	195	184	111	221	90	91	123	203	167	167	377	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_Bacteroidales"	0.845320096
"6e4d95842a0cae9e21b538e8ed99b34d"	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Blautia; s__Lachnospiraceae_bacterium"	0.999578987
"6e68a3370037593908fa7837d0d66c81"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.97924365
"6ec2b2eb686d8f62db101849f0744d6e"	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae"	0.999992897
"6ec37daa396eb7394e7958cbaebe668b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__uncultured; s__unidentified"	0.743372178
"6effbd2be9f793ea5295f877770c51ed"	0	0	139	121	171	120	221	327	694	323	152	220	70	150	84	76	72	152	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.999999898
"6f196f110f8f466aab948250105bedd7"	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_bacterium"	0.91146253
"6f9ba20837b8830fd396b63636074215"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides"	0.996016663
"7063183370922c8b131fd30058593501"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	15	41	0	19	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__ASF356; s__uncultured_bacterium"	0.798556664
"70ccc60eef16412b7023c4ac6641f6cd"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_nodatum_group"	0.98547612
"713be73748483aef292180e9d0cc0210"	0	0	0	0	0	0	0	18	0	0	0	0	32	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.94697761
"72bc22315544a201ede9dec6af150e98"	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	22	35	22	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae; s__uncultured_bacterium"	0.906893055
"74a161fc1e467ad0d4aa28d7e35f7479"	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus"	0.93170806
"74a4886b0aa290a2fa8ca0d908b2f912"	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998674235
"74b35ae658465e7512c2b61f7906c907"	817	272	170	54	234	143	176	291	447	429	168	128	44	189	80	53	82	63	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium"	0.818813402
"74bcd29b01bcbe0d1abe1c5e26eec0e8"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group"	0.798678334
"7604f4f89594f923ac1cf31a38880c5e"	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae"	0.998981029
"76130162b8af1cec6a2efaffcf0e9154"	0	28	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Butyricicoccaceae; g__Butyricicoccus; s__uncultured_bacterium"	0.978767757
"7643e215cbe9703dd7abe9d4488265b3"	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__uncultured_bacterium"	0.734936841
"77c25cf90fc6b99d02c4d1f242803ee8"	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculaceae"	0.999762008
"783d1e50542235ebffaed7e3cc5ffd6d"	0	0	0	6	0	0	0	0	0	0	0	3	7	0	14	0	0	0	"d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_UCG-001; s__uncultured_bacterium"	0.999878363
